lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
-2.88333,-79.0,28,,,20200324,20200324,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,31,,,20200325,20200325,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,37,,,20200326,20200326,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,42,,,20200327,20200328,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,53,1.0,,20200329,20200329,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,57,1.0,,20200330,20200330,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,78,2.0,,20200331,20200331,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,94,3.0,,20200401,20200401,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,99,4.0,,20200402,20200402,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,99,5.0,,20200403,20200405,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,100,5.0,,20200406,20200406,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,100,6.0,,20200407,20200407,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,107,6.0,,20200408,20200408,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
